"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Commodities","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014-10","Canada","2016A000011124","Current prices","Unadjusted","Accommodation","Dollars","81","millions","6","v81621","1.1.1.10","2973","","","","0"
"2014-10","Canada","2016A000011124","Current prices","Unadjusted","Food and beverage services","Dollars","81","millions","6","v81625","1.1.1.14","17242","","","","0"
"2014-10","Canada","2016A000011124","Current prices","Unadjusted","Other tourism commodities","Dollars","81","millions","6","v81631","1.1.1.20","8448","","","","0"
"2014-10","Canada","2016A000011124","Current prices","Unadjusted","Recreation and entertainment","Dollars","81","millions","6","v81632","1.1.1.21","6454","","","","0"
"2014-10","Canada","2016A000011124","Current prices","Unadjusted","Travel agency services","Dollars","81","millions","6","v81633","1.1.1.22","753","","","","0"
"2014-10","Canada","2016A000011124","Current prices","Unadjusted","Pre-trip expenditures","Dollars","81","millions","6","v29788894","1.1.1.25","1045","","","","0"
"2014-10","Canada","2016A000011124","Current prices","Unadjusted","Convention fees","Dollars","81","millions","6","v29788895","1.1.1.26","196","","","","0"
"2014-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Total tourism commodities","Dollars","81","millions","6","v19458045","1.3.2.1","52208","","","","0"
"2014-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Transportation","Dollars","81","millions","6","v19458046","1.3.2.2","24390","","","","0"
"2014-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Passenger air transport","Dollars","81","millions","6","v19458047","1.3.2.3","4922","","","","0"
"2014-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Passenger rail transport","Dollars","81","millions","6","v19458048","1.3.2.4","60","","","","0"
"2014-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Interurban bus transport","Dollars","81","millions","6","v19458049","1.3.2.5","642","","","","0"
"2014-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Vehicle rental","Dollars","81","millions","6","v19458050","1.3.2.6","699","","","","0"
"2014-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Vehicle repairs and parts","Dollars","81","millions","6","v19458051","1.3.2.7","6132","","","","0"
"2014-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Vehicle fuel","Dollars","81","millions","6","v19458052","1.3.2.8","11122","","","","0"
"2014-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Other transportation","Dollars","81","millions","6","v19458053","1.3.2.9","813","","","","0"
"2014-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Accommodation","Dollars","81","millions","6","v19458054","1.3.2.10","3245","","","","0"
"2014-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Food and beverage services","Dollars","81","millions","6","v19458055","1.3.2.14","16377","","","","0"
"2014-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Other tourism commodities","Dollars","81","millions","6","v19458056","1.3.2.20","8196","","","","0"
"2014-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Recreation and entertainment","Dollars","81","millions","6","v19458057","1.3.2.21","5977","","","","0"
"2014-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Travel agency services","Dollars","81","millions","6","v19458058","1.3.2.22","1044","","","","0"
"2014-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Pre-trip expenditures","Dollars","81","millions","6","v29788898","1.3.2.25","978","","","","0"
"2014-10","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Convention fees","Dollars","81","millions","6","v29788899","1.3.2.26","197","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Unadjusted","Total tourism commodities","Dollars","81","millions","6","v81612","1.1.1.1","47271","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Unadjusted","Transportation","Dollars","81","millions","6","v81613","1.1.1.2","21074","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Unadjusted","Passenger air transport","Dollars","81","millions","6","v81614","1.1.1.3","5078","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Unadjusted","Passenger rail transport","Dollars","81","millions","6","v81615","1.1.1.4","49","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Unadjusted","Interurban bus transport","Dollars","81","millions","6","v81616","1.1.1.5","633","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Unadjusted","Vehicle rental","Dollars","81","millions","6","v81617","1.1.1.6","508","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Unadjusted","Vehicle repairs and parts","Dollars","81","millions","6","v81618","1.1.1.7","5360","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Unadjusted","Vehicle fuel","Dollars","81","millions","6","v81619","1.1.1.8","8697","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Unadjusted","Other transportation","Dollars","81","millions","6","v81620","1.1.1.9","749","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Unadjusted","Accommodation","Dollars","81","millions","6","v81621","1.1.1.10","2526","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Unadjusted","Food and beverage services","Dollars","81","millions","6","v81625","1.1.1.14","15624","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Unadjusted","Other tourism commodities","Dollars","81","millions","6","v81631","1.1.1.20","8047","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Unadjusted","Recreation and entertainment","Dollars","81","millions","6","v81632","1.1.1.21","6113","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Unadjusted","Travel agency services","Dollars","81","millions","6","v81633","1.1.1.22","873","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Unadjusted","Pre-trip expenditures","Dollars","81","millions","6","v29788894","1.1.1.25","887","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Unadjusted","Convention fees","Dollars","81","millions","6","v29788895","1.1.1.26","174","","","","0"
"2015-01","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Total tourism commodities","Dollars","81","millions","6","v19458045","1.3.2.1","52256","","","","0"
"2015-01","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Transportation","Dollars","81","millions","6","v19458046","1.3.2.2","24624","","","","0"
"2015-01","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Passenger air transport","Dollars","81","millions","6","v19458047","1.3.2.3","5018","","","","0"
"2015-01","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Passenger rail transport","Dollars","81","millions","6","v19458048","1.3.2.4","60","","","","0"
"2015-01","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Interurban bus transport","Dollars","81","millions","6","v19458049","1.3.2.5","648","","","","0"
"2015-01","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Vehicle rental","Dollars","81","millions","6","v19458050","1.3.2.6","718","","","","0"
"2015-01","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Vehicle repairs and parts","Dollars","81","millions","6","v19458051","1.3.2.7","6100","","","","0"
"2015-01","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Vehicle fuel","Dollars","81","millions","6","v19458052","1.3.2.8","11266","","","","0"
"2015-01","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Other transportation","Dollars","81","millions","6","v19458053","1.3.2.9","814","","","","0"
"2015-01","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Accommodation","Dollars","81","millions","6","v19458054","1.3.2.10","3203","","","","0"
"2015-01","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Food and beverage services","Dollars","81","millions","6","v19458055","1.3.2.14","16278","","","","0"
"2015-01","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Other tourism commodities","Dollars","81","millions","6","v19458056","1.3.2.20","8151","","","","0"
"2015-01","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Recreation and entertainment","Dollars","81","millions","6","v19458057","1.3.2.21","5953","","","","0"
"2015-01","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Travel agency services","Dollars","81","millions","6","v19458058","1.3.2.22","1053","","","","0"
"2015-01","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Pre-trip expenditures","Dollars","81","millions","6","v29788898","1.3.2.25","952","","","","0"
"2015-01","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Convention fees","Dollars","81","millions","6","v29788899","1.3.2.26","193","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Unadjusted","Total tourism commodities","Dollars","81","millions","6","v81612","1.1.1.1","53210","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Unadjusted","Transportation","Dollars","81","millions","6","v81613","1.1.1.2","23090","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Unadjusted","Passenger air transport","Dollars","81","millions","6","v81614","1.1.1.3","4736","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Unadjusted","Passenger rail transport","Dollars","81","millions","6","v81615","1.1.1.4","62","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Unadjusted","Interurban bus transport","Dollars","81","millions","6","v81616","1.1.1.5","635","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Unadjusted","Vehicle rental","Dollars","81","millions","6","v81617","1.1.1.6","660","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Unadjusted","Vehicle repairs and parts","Dollars","81","millions","6","v81618","1.1.1.7","6545","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Unadjusted","Vehicle fuel","Dollars","81","millions","6","v81619","1.1.1.8","9602","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Unadjusted","Other transportation","Dollars","81","millions","6","v81620","1.1.1.9","850","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Unadjusted","Accommodation","Dollars","81","millions","6","v81621","1.1.1.10","3705","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Unadjusted","Food and beverage services","Dollars","81","millions","6","v81625","1.1.1.14","17883","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Unadjusted","Other tourism commodities","Dollars","81","millions","6","v81631","1.1.1.20","8532","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Unadjusted","Recreation and entertainment","Dollars","81","millions","6","v81632","1.1.1.21","6187","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Unadjusted","Travel agency services","Dollars","81","millions","6","v81633","1.1.1.22","1098","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Unadjusted","Pre-trip expenditures","Dollars","81","millions","6","v29788894","1.1.1.25","1028","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Unadjusted","Convention fees","Dollars","81","millions","6","v29788895","1.1.1.26","219","","","","0"
"2015-04","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Total tourism commodities","Dollars","81","millions","6","v19458045","1.3.2.1","52647","","","","0"
"2015-04","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Transportation","Dollars","81","millions","6","v19458046","1.3.2.2","24705","","","","0"
"2015-04","Canada","2016A000011124","2012 constant prices","Seasonally adjusted at quarterly rates","Passenger air transport","Dollars","81","millions","6","v19458047","1.3.2.3","5040","","","","0"
